,politician_name,politician_username,gender,party,tweet_text,tweet_retweet_count,tweet_favorite_count,Joy,IBM_text,Analytical,Sadness,Confident,Fear,Anger,Tentative
2706,Kelly Ayotte,KellyAyotte,W,R,Great moment from today - such a sweet couple-- #SCOTUS #confirmgorsuch https://t--co/LlKaxy5v6Y,14,84,0.903279,Great moment from today - such a sweet couple-- #SCOTUS #confirmgorsuch https://t--co/LlKaxy5v6Y.,0.8152,,0.618451,,,
2707,Kelly Ayotte,KellyAyotte,W,R,Joining @greta in a few minutes on @MSNBC to recap the first day of #SCOTUS hearing #confirmgorsuch,3,24,0.58594,Joining @greta in a few minutes on @MSNBC to recap the first day of #SCOTUS hearing #confirmgorsuch.,0.743104,,,,,
2708,Kelly Ayotte,KellyAyotte,W,R,------in every corner of the globe so that women can be equal citizens &amp; active members of society-- 3/3 #InternationalWomensDay,8,49,0.745181,------in every corner of the globe so that women can be equal citizens &amp; active members of society-- 3/3 #InternationalWomensDay.,0.8152,,0.618451,,,
2709,Kelly Ayotte,KellyAyotte,W,R,"As we celebrate the incredible contributions that women make to our country, we also renew our commitment to advancing women's rights------ 2/3",7,50,0.79381,"As we celebrate the incredible contributions that women make to our country, we also renew our commitment to advancing women's rights------ 2/3.",,,,,,
2710,Kelly Ayotte,KellyAyotte,W,R,"As a mom, I want my daughter Kate &amp; all young women to have the opportunity to follow their dreams &amp; achieve their full potential-- 1/3",5,74,0.745181,"As a mom, I want my daughter Kate &amp; all young women to have the opportunity to follow their dreams &amp; achieve their full potential-- 1/3.",,,,,,
2711,Kelly Ayotte,KellyAyotte,W,R,NH Youth Summit on Opioid Awareness on March 7 in Manchester-Be there-- Bring Your School-- https://t--co/NCEZ2Mit6S #DEA360 #drugfreeisuptome,3,26,0.615506,Agree with @POTUS - we must support the incredible men &amp; women of our law enforcement community https://t--co/Ayx5UFuyuF.,,,0.704642,,,
2712,Kelly Ayotte,KellyAyotte,W,R,This-- https://t--co/F783L01MAN,34,208,0.587985,"As @POTUS said, Judge Gorsuch is a ""man of incredible skill and deep devotion to the law"" &amp; Senate should confirm him to #SCOTUS.",0.64763,,,,,
2713,Kelly Ayotte,KellyAyotte,W,R,Agree with @POTUS - we must support the incredible men &amp; women of our law enforcement community https://t--co/Ayx5UFuyuF,26,71,0.615506,Agree with @POTUS - we must support the incredible men &amp; women of our law enforcement community https://t--co/Ayx5UFuyuF.,,,0.704642,,,
2714,Kelly Ayotte,KellyAyotte,W,R,"As @POTUS said, Judge Gorsuch is a ""man of incredible skill and deep devotion to the law"" &amp; Senate should confirm him to #SCOTUS",33,99,0.587985,"As @POTUS said, Judge Gorsuch is a ""man of incredible skill and deep devotion to the law"" &amp; Senate should confirm him to #SCOTUS.",0.64763,,,,,
2715,Kelly Ayotte,KellyAyotte,W,R,Glad to see Secretary of Homeland Security General John Kelly-- So glad he is leading the effort to protect our home------ https://t--co/NZKdxcGN5o,28,156,0.708823,Glad to see Secretary of Homeland Security General John Kelly-- So glad he is leading the effort to protect our home------ https://t--co/NZKdxcGN5o.,,,,,,
2716,Kelly Ayotte,KellyAyotte,W,R,--@WSJopinion: Gorsuch in the Mainstream - He was upheld at the Supreme Court in seven of eight cases https://t--co/1P3rklF6Za #SCOTUS,32,57,0.678643,Watching #SB51 with my favorite Pats fans-- Go @Patriots------ #OneMore #PatriotsNation https://t--co/aXmHnKCn7j.,,,,,,
2717,Kelly Ayotte,KellyAyotte,W,R,Incredible @Patriots #SB51 victory---------- #PatriotsNation #GOAT,25,138,0.893701,Incredible @Patriots #SB51 victory---------- #PatriotsNation #GOAT.,,,,,,
2718,Kelly Ayotte,KellyAyotte,W,R,Watching #SB51 with my favorite Pats fans-- Go @Patriots------ #OneMore #PatriotsNation https://t--co/aXmHnKCn7j,6,81,0.678643,Watching #SB51 with my favorite Pats fans-- Go @Patriots------ #OneMore #PatriotsNation https://t--co/aXmHnKCn7j.,0.839659,,,,,
2719,Kelly Ayotte,KellyAyotte,W,R,RT @Patriots: Finally-- #OneMore https://t--co/SzGHkLqrnJ,8652,0,0.827628,RT @Patriots: Finally-- #OneMore https://t--co/SzGHkLqrnJ.,,,,,,
2720,Kelly Ayotte,KellyAyotte,W,R,Congratulations @POTUS on an excellent choice for #SCOTUS-- I am honored to work with Judge Gorsuch during the confirmation process--,156,531,0.895458,Congratulations @POTUS on an excellent choice for #SCOTUS-- I am honored to work with Judge Gorsuch during the confirmation process--.,0.839659,,,,,
2721,Kelly Ayotte,KellyAyotte,W,R,"CPO Owens made the ultimate sacrifice for our country, and we will honor his memory-- Prayers for his family &amp; our w------ https://t--co/NUC4tAKs5T",42,96,0.511295,"CPO Owens made the ultimate sacrifice for our country, and we will honor his memory-- Prayers for his family &amp; our w------ https://t--co/NUC4tAKs5T.",,,,,,
2722,Kelly Ayotte,KellyAyotte,W,R,Dangerous that Iran is again testing ballistic missiles-- Time for Congress to take up sanctions legislation-- https://t--co/WVriq3USl1,25,58,,,,,,,,
2723,Kelly Ayotte,KellyAyotte,W,R,Important @UnionLeader editorial on this #HolocaustMemorialDay: Never Forget; Never Again: https://t--co/HQCFjyYv8V,12,34,0.678843,Important @UnionLeader editorial on this #HolocaustMemorialDay: Never Forget; Never Again: https://t--co/HQCFjyYv8V.,0.687768,,,,,
2724,Kelly Ayotte,KellyAyotte,W,R,Congrats @AjitPaiFCC-- Enjoyed working together &amp; look forward to your leadership https://t--co/slrY4PLqcb,21,71,0.927722,Congrats @AjitPaiFCC-- Enjoyed working together &amp; look forward to your leadership https://t--co/slrY4PLqcb.,0.653099,,,,,
2725,Kelly Ayotte,KellyAyotte,W,R,Congratulations to NH native @HeatherAnWilson on her nomination to be Secretary of @usairforce-- https://t--co/U7X3T009re,68,162,0.662846,Congratulations to NH native @HeatherAnWilson on her nomination to be Secretary of @usairforce-- https://t--co/U7X3T009re.,,,,,,
2726,Kelly Ayotte,KellyAyotte,W,R,Awesome game @Patriots-- On to #SB51 for #OneMore #GOAT https://t--co/RCJmjjct3x,8,72,0.83251,Awesome game @Patriots-- On to #SB51 for #OneMore #GOAT https://t--co/RCJmjjct3x.,,,,,,
2727,Kelly Ayotte,KellyAyotte,W,R,RT @Patriots: That AFC Championship feeling-- #OneMore #PITvsNE https://t--co/zJXDKQYmt4,7211,0,0.505461,RT @Patriots: That AFC Championship feeling-- #OneMore #PITvsNE https://t--co/zJXDKQYmt4.,,,,,,
2728,Kelly Ayotte,KellyAyotte,W,R,Wishing President Trump &amp; VP Pence the very best on this historic day-- Today let us all come together as Americans for our great nation--,37,182,0.79704,Wishing President Trump &amp; VP Pence the very best on this historic day-- Today let us all come together as Americans for our great nation--.,,,0.787944,,,
2729,Kelly Ayotte,KellyAyotte,W,R,Looking forward to joining @HarvardIOP students this spring &amp; spending time with some of our nation's future leader------ https://t--co/9G1nyCHGXc,7,65,0.820574,Looking forward to joining @HarvardIOP students this spring &amp; spending time with some of our nation's future leader------ https://t--co/9G1nyCHGXc.,,,,,,0.5538
2730,Kelly Ayotte,KellyAyotte,W,R,"RT @NECouncil: Good morning-- We have a full house for today's program, Perspectives on the 115th Congress with former elected officials fro------",2,0,0.78128,"RT @NECouncil: Good morning-- We have a full house for today's program, Perspectives on the 115th Congress with former elected officials fro------.",,,,,,
2731,Kelly Ayotte,KellyAyotte,W,R,"On his way out the door, @POTUS still releasing dangerous terrorists from #Gitmo-- Trump admin must end this revolvi------ https://t--co/kREaZbVUgX",25,56,,"On his way out the door, @POTUS still releasing dangerous terrorists from #Gitmo-- Trump admin must end this revolvi------ https://t--co/kREaZbVUgX.",,,,0.569694,,
2732,Kelly Ayotte,KellyAyotte,W,R,"RT @NPR: In honor of Martin Luther King Jr-- Day, we revisit Dr-- King's celebrated ""I Have A Dream Speech"" in its entirety-- https://t--co/Aeb------",4555,0,0.734541,"RT @NPR: In honor of Martin Luther King Jr-- Day, we revisit Dr-- King's celebrated ""I Have A Dream Speech"" in its entirety-- https://t--co/Aeb------. RT @Patriots: #Patriots win 34-16 and advance to an NFL-record sixth straight AFC Championship Game-- #OneMore https://t--co/oiXgCAPadl.",,,,,,
2733,Kelly Ayotte,KellyAyotte,W,R,RT @Patriots: #Patriots win 34-16 and advance to an NFL-record sixth straight AFC Championship Game-- #OneMore https://t--co/oiXgCAPadl,11863,0,,,,,,,,
2734,Kelly Ayotte,KellyAyotte,W,R,RT @fox25news: Another TD-- Lewis does it again--,7,0,,,,,,,,
2735,Kelly Ayotte,KellyAyotte,W,R,My op-ed for @RCDefense: America Needs a Strong NATO Alliance https://t--co/gVMmzyWrRk,24,33,0.838349,Hanging out with my good friends from Nashua HS class of 1986 https://t--co/bxEFeZwFSZ. Glad to be at @FIRSTweets kick-off with founder Dean Kamen - Thanks to all the teams and mentors-- https://t--co/bBpn5Rvdvu.,,,,,,
2736,Kelly Ayotte,KellyAyotte,W,R,Hanging out with my good friends from Nashua HS class of 1986 https://t--co/bxEFeZwFSZ,6,83,0.838349,Hanging out with my good friends from Nashua HS class of 1986 https://t--co/bxEFeZwFSZ. Glad to be at @FIRSTweets kick-off with founder Dean Kamen - Thanks to all the teams and mentors-- https://t--co/bBpn5Rvdvu.,0.589295,,,,,
2737,Kelly Ayotte,KellyAyotte,W,R,Glad to be at @FIRSTweets kick-off with founder Dean Kamen - Thanks to all the teams and mentors-- https://t--co/bBpn5Rvdvu,4,49,0.882093,With teacher Steve Juster @ Londonderry Day of Giving-- Thx to all Lancers donating their hair to make a brighter da------ https://t--co/3tiVXMwu4M.,,,0.618451,,,
2738,Kelly Ayotte,KellyAyotte,W,R,Amazing group of Lancers at @Londonderry_lhs donating their hair for a great cause https://t--co/YEesqCZOcz,18,65,0.940637,Amazing group of Lancers at @Londonderry_lhs donating their hair for a great cause https://t--co/YEesqCZOcz.,0.589295,,,,,
2739,Kelly Ayotte,KellyAyotte,W,R,With teacher Steve Juster @ Londonderry Day of Giving-- Thx to all Lancers donating their hair to make a brighter da------ https://t--co/3tiVXMwu4M,18,141,0.882093,With teacher Steve Juster @ Londonderry Day of Giving-- Thx to all Lancers donating their hair to make a brighter da------ https://t--co/3tiVXMwu4M.,,0.849524,0.618451,,,
2740,Kelly Ayotte,KellyAyotte,W,R,Joe &amp; I were glad to be at @GovChrisSununu's inauguration today-- Looking forward to his leadership of our state #nhpolitics,13,76,0.826526,Joe &amp; I were glad to be at @GovChrisSununu's inauguration today-- Looking forward to his leadership of our state #nhpolitics.,0.616426,,,,,
2741,Kelly Ayotte,KellyAyotte,W,R,"Sad to lose such a kind, wonderful friend who served Manchester and NH with so much dedication and care-- My prayers------ https://t--co/uZQou6OiC9",6,34,0.972211,"Sad to lose such a kind, wonderful friend who served Manchester and NH with so much dedication and care-- My prayers------ https://t--co/uZQou6OiC9.",,0.849524,,,,0.681699
2742,Kelly Ayotte,KellyAyotte,W,R,"RT @NRO: ""Another legacy moment for Barack Obama-- And his most shameful--"" -- @krauthammer --https://t--co/obANvWPBU9",63,0,0.731196,Wishing everyone a Merry Christmas-- https://t--co/6K4nfpOyd8.,,,,,,
2743,Kelly Ayotte,KellyAyotte,W,R,Blessed to be spending today with my family-- Hope everyone has a wonderful Christmas--  https://t--co/0iCCQJUmyk,9,172,0.972211,Blessed to be spending today with my family-- Hope everyone has a wonderful Christmas--  https://t--co/0iCCQJUmyk.,,,,,,0.681699
2744,Kelly Ayotte,KellyAyotte,W,R,Wishing everyone a Merry Christmas-- https://t--co/6K4nfpOyd8,6,60,0.731196,Wishing everyone a Merry Christmas-- https://t--co/6K4nfpOyd8.,0.764826,,,,,
2745,Kelly Ayotte,KellyAyotte,W,R,It's shameful that the Obama administration refused to stand up for our ally Israel &amp; veto harmful UN resolution,66,145,0.766072,"Yesterday, with a full &amp; grateful heart, I discussed what an honor it has been to serve NH in the Senate https://t--co/spbYKSgXDs.",,,,,,
2746,Kelly Ayotte,KellyAyotte,W,R,General Kelly is a man of great integrity &amp; one of our nation's finest leaders-- He's an outstanding choice to serve as next DHS Secretary--,18,50,0.699964,General Kelly is a man of great integrity &amp; one of our nation's finest leaders-- He's an outstanding choice to serve as next DHS Secretary--.,0.764826,,,,,
2747,Kelly Ayotte,KellyAyotte,W,R,"Yesterday, with a full &amp; grateful heart, I discussed what an honor it has been to serve NH in the Senate https://t--co/spbYKSgXDs",26,136,0.766072,"Yesterday, with a full &amp; grateful heart, I discussed what an honor it has been to serve NH in the Senate https://t--co/spbYKSgXDs.",0.636458,,0.560944,,,
2748,Kelly Ayotte,KellyAyotte,W,R,"Congratulations to my friend @ElaineChao on her nomination to head @USDOT - talented, well-qualified, &amp; a terrific person--",22,100,0.851037,"Congratulations to my friend @ElaineChao on her nomination to head @USDOT - talented, well-qualified, &amp; a terrific person--.",,,0.579436,,,
2749,Kelly Ayotte,KellyAyotte,W,R,Thankful to all who have sacrificed to keep us safe &amp; ensure we continue to live in the greatest state in the great------ https://t--co/9KxHfY79ID,45,225,0.885396,Thankful to all who have sacrificed to keep us safe &amp; ensure we continue to live in the greatest state in the great------ https://t--co/9KxHfY79ID.,0.636458,,0.560944,,,
2750,Kelly Ayotte,KellyAyotte,W,R,"Glad to be at FIRST Lego competition today with Jake's team, Legit Legos-- Thanks to coaches and all who make FLL so------ https://t--co/KiC5it8qTz",14,94,0.750111,"Glad to be at FIRST Lego competition today with Jake's team, Legit Legos-- Thanks to coaches and all who make FLL so------ https://t--co/KiC5it8qTz.",,,0.579436,,,
2751,Kelly Ayotte,KellyAyotte,W,R,"As the wife of a vet, this day is deeply important to me-- Thanks to all our veterans &amp; their families for their service to our great country",82,357,0.778535,"As the wife of a vet, this day is deeply important to me-- Thanks to all our veterans &amp; their families for their service to our great country.",,,,,,
2752,Kelly Ayotte,KellyAyotte,W,R,Thank you for your votes New Hampshire-- ----#nhsen #nhpolitics #runwithkelly #Election2016 #lovenh,50,259,0.823118,Thank you for your votes New Hampshire-- ----#nhsen #nhpolitics #runwithkelly #Election2016 #lovenh.,,,,,,
2753,Kelly Ayotte,KellyAyotte,W,R,Polls in Portsmouth are open until 8:00-- There's still time to vote-- #Election2016 #vote4kelly #runwithkelly,6,28,,,,,,,,
2754,Kelly Ayotte,KellyAyotte,W,R,Polls in Pelham are open until 8:00-- There's still time to vote-- #Election2016 #vote4kelly #runwithkelly,2,22,,,,,,,,
2755,Kelly Ayotte,KellyAyotte,W,R,Polls in Exeter are open until 8:00-- There's still time to vote-- #Election2016 #vote4kelly #runwithkelly,5,23,,,,,,,,
2756,Kelly Ayotte,KellyAyotte,W,R,Polls in Windham are open until 8:00-- There's still time to vote-- #Election2016 #vote4kelly #runwithkelly,1,9,,,,,,,,
2757,Kelly Ayotte,KellyAyotte,W,R,Polls in Hampton are open until 8:00-- There's still time to vote-- #Election2016 #vote4kelly #runwithkelly,6,19,,,,,,,,
2758,Kelly Ayotte,KellyAyotte,W,R,Polls in Hudson are open until 8:00-- There's still time to vote-- #Election2016 #vote4kelly #runwithkelly,15,17,,,,,,,,
2759,Kelly Ayotte,KellyAyotte,W,R,Polls in Amherst are open until 8:00-- There's still time to vote-- #Election2016 #vote4kelly #runwithkelly,10,16,,,,,,,,
2760,Kelly Ayotte,KellyAyotte,W,R,Polls in Milford are open until 8:00-- There's still time to vote-- #Election2016 #vote4kelly #runwithkelly,7,19,,,,,,,,
2761,Kelly Ayotte,KellyAyotte,W,R,Polls in Londonderry are open until 8:00-- There's still time to vote-- #Election2016 #vote4kelly #runwithkelly,13,14,,,,,,,,
2762,Kelly Ayotte,KellyAyotte,W,R,Polls in Nashua are open until 8:00-- There's still time to vote-- #Election2016 #vote4kelly #runwithkelly,10,16,,,,,,,,
2763,Kelly Ayotte,KellyAyotte,W,R,Polls in Derry are open until 8:00-- There's still time to vote-- #Election2016 #vote4kelly #runwithkelly,9,13,,,,,,,,
2764,Kelly Ayotte,KellyAyotte,W,R,ALERT: The polls in Dover are staying open until 8:00-- There's still time to vote-- #Election2016 #vote4kelly #runwithkelly,45,55,,,,,,,,
2765,Kelly Ayotte,KellyAyotte,W,R,"If you're in line to get into the parking lot of your polling place, hang in there-- Your vote WILL make a difference-- #Election2016",26,60,,,,,,,,
2766,Kelly Ayotte,KellyAyotte,W,R,"If you're in line to vote when the polls close, you still get to vote-- So, stick with it &amp; let's win this------#Election2016 #vote4kelly",58,121,,,,,,,,
2767,Kelly Ayotte,KellyAyotte,W,R,Voting after work-- Find your polling place HERE: https://t--co/yGG6CJz2CQ,3,14,,Voting after work-- Find your polling place HERE: https://t--co/yGG6CJz2CQ.,0.762356,,,,,
2768,Kelly Ayotte,KellyAyotte,W,R,Merrimack has gone from one polling place to three-- Find your polling place HERE: https://t--co/yGG6CJhreg,5,8,,Merrimack has gone from one polling place to three-- Find your polling place HERE: https://t--co/yGG6CJhreg.,0.560098,,,,,
2769,Kelly Ayotte,KellyAyotte,W,R,"NH needs an independent voice, not a rubber stamp for DC Dems-- VOTE TODAY: https://t--co/yGG6CJhreg----#Election2016------ https://t--co/O0TlXwYbs9",19,52,,"NH needs an independent voice, not a rubber stamp for DC Dems-- VOTE TODAY: https://t--co/yGG6CJhreg----#Election2016------ https://t--co/O0TlXwYbs9.",0.61476,,,,,
2770,Kelly Ayotte,KellyAyotte,W,R,"Together, we're fighting for hardworking NH families-- VOTE TODAY: https://t--co/yGG6CJhreg----#nhsen #nhpolitics------ https://t--co/5vxx0Cd2SM",12,18,,,,,,,,
