,politician_name,politician_username,gender,party,tweet_text,tweet_retweet_count,tweet_favorite_count,Joy,IBM_text,Analytical,Sadness,Confident,Tentative,Fear,Anger
2416,John McCain,SenJohnMcCain,M,R,"Must-read @washingtonpost: ""The #Russian expulsions are a good first step-- But only a first step--"" https://t--co/ksuglSKww4",658,2558,0.505281,"Must-read @washingtonpost: ""The #Russian expulsions are a good first step-- But only a first step--"" https://t--co/ksuglSKww4.",,,,,,
2417,John McCain,SenJohnMcCain,M,R,RT @capgaznews: ICYMI: Former VP @JoeBiden accepted the @NavalAcademy Alumni Association's Distinguished Graduate Award on behalf of @SenJo------,149,0,,,,,,,,
2418,John McCain,SenJohnMcCain,M,R,"On the 100th anniversary of the Republic of Belarus declaring its independence, I stand with the Belarusian people------ https://t--co/LLxF1hvk3a",637,3846,0.542494,"On the 100th anniversary of the Republic of Belarus declaring its independence, I stand with the Belarusian people------ https://t--co/LLxF1hvk3a.",0.842108,,,,,
2419,John McCain,SenJohnMcCain,M,R,Thank you @JoeBiden for always being a true friend-- It's a surreal honor after graduating 5th from the bottom of my------ https://t--co/JrtRjI2dyk,5681,32020,0.831266,Thank you @JoeBiden for always being a true friend-- It's a surreal honor after graduating 5th from the bottom of my------ https://t--co/JrtRjI2dyk.,,,0.751512,,,
2420,John McCain,SenJohnMcCain,M,R,"Very proud the Senate passed my bill w/ @SenatorHeitkamp, named for Ashlynne Mike, to expand the AMBER Alert child------ https://t--co/A2R6WSmEJ8",406,2497,,"Very proud the Senate passed my bill w/ @SenatorHeitkamp, named for Ashlynne Mike, to expand the AMBER Alert child------ https://t--co/A2R6WSmEJ8.",,,0.638987,,,
2421,John McCain,SenJohnMcCain,M,R,"I sent a letter to CIA Director nominee Gina Haspel asking her to explain her role in the CIA's so-called ""enhanced------ https://t--co/DD4Ch0X2wq",1594,5957,,"I sent a letter to CIA Director nominee Gina Haspel asking her to explain her role in the CIA's so-called ""enhanced------ https://t--co/DD4Ch0X2wq.",0.502925,,,,,
2422,John McCain,SenJohnMcCain,M,R,Congrats to @MeghanMcCain &amp; @TheView on being nominated for four #DaytimeEmmys - very proud-- https://t--co/holA2QmTgG,206,2876,0.963458,Congrats to @MeghanMcCain &amp; @TheView on being nominated for four #DaytimeEmmys - very proud-- https://t--co/holA2QmTgG.,,,0.775702,,,
2423,John McCain,SenJohnMcCain,M,R,Congratulations #Kosovo-- An important step forward for Kosovo's European future-- https://t--co/XahvAT52Xp,145,534,0.627681,Congratulations #Kosovo-- An important step forward for Kosovo's European future-- https://t--co/XahvAT52Xp.,,,,,,
2424,John McCain,SenJohnMcCain,M,R,RT @cindymccain: To all of our friends in the United States Senate thank you for the overwhelming passage of #SESTA today-- By doing so you------,84,0,0.664259,RT @cindymccain: To all of our friends in the United States Senate thank you for the overwhelming passage of #SESTA today-- By doing so you------.,,,0.525926,,,
2425,John McCain,SenJohnMcCain,M,R,"Thanks @senrobportman, @clairecmc, @SenBlumenthal, @JohnCornyn, @SenatorHeitkamp, our colleagues &amp; especially my wi------ https://t--co/JBNbhIk7nT",127,1002,,,,,,,,
2426,John McCain,SenJohnMcCain,M,R,"The Senate's overwhelming, bipartisan passage of #SESTA is an imp't step forward in providing justice for victims o------ https://t--co/OZMalq1jTr",274,1413,,"The Senate's overwhelming, bipartisan passage of #SESTA is an imp't step forward in providing justice for victims o------ https://t--co/OZMalq1jTr.",,0.518226,,,,
2427,John McCain,SenJohnMcCain,M,R,"Saddened by the passing of Pete Peterson, a successful businessman, public servant &amp; philanthropist dedicated to ra------ https://t--co/SdRoR1iyBh",58,324,,"Saddened by the passing of Pete Peterson, a successful businessman, public servant &amp; philanthropist dedicated to ra------ https://t--co/SdRoR1iyBh.",,0.589952,,,,
2428,John McCain,SenJohnMcCain,M,R,"#Nowruz greetings all those who celebrate in the US &amp; around the world, including our friends in Afghanistan, Iraq,------ https://t--co/8z20JqMlbQ",112,487,0.715237,"#Nowruz greetings all those who celebrate in the US &amp; around the world, including our friends in Afghanistan, Iraq,------ https://t--co/8z20JqMlbQ.",,,,,,
2429,John McCain,SenJohnMcCain,M,R,Today the Senate will vote on #SESTA to help #EndHumanTrafficking &amp; provide justice to victims of this heinous crim------ https://t--co/m80P1qFo4C,461,2066,,,,,,,,
2430,John McCain,SenJohnMcCain,M,R,#Nowruz Mobarak to the Iranian-American community and to all Iranians around the world yearning for peace and freed------ https://t--co/VTGVN4jO6u,559,2455,0.740157,#Nowruz Mobarak to the Iranian-American community and to all Iranians around the world yearning for peace and freed------ https://t--co/VTGVN4jO6u.,,,,,,
2431,John McCain,SenJohnMcCain,M,R,An American president does not lead the Free World by congratulating dictators on winning sham elections-- And by do------ https://t--co/tdRTGcnH3h,67492,199885,,An American president does not lead the Free World by congratulating dictators on winning sham elections-- And by do------ https://t--co/tdRTGcnH3h.,0.599421,,,,,
2432,John McCain,SenJohnMcCain,M,R,Sent letter w/ @SenatorShaheen urging USTR to support a full repeal of @USDA's wasteful &amp; duplicative catfish inspe------ https://t--co/CnSMVfwyr1,93,501,,,,,,,,
2433,John McCain,SenJohnMcCain,M,R,Special Counsel Mueller has served our country with honesty and integrity-- It's critical he be allowed to complete------ https://t--co/ZDdah23bQh,57464,200417,,,,,,,,
2434,John McCain,SenJohnMcCain,M,R,That #Putin had to work so hard to drive voter turnout shows the Russian people know his claim to power is a sham-------- https://t--co/O46rTv9ANs,2741,9472,,,,,,,,
2435,John McCain,SenJohnMcCain,M,R,Beautiful day on Oak Creek-- #Arizona https://t--co/btWBvDkoOH,770,13946,0.775788,Beautiful day on Oak Creek-- #Arizona https://t--co/btWBvDkoOH.,,,,,,
2436,John McCain,SenJohnMcCain,M,R,Cindy &amp; I are praying for the families of the service members killed in the helicopter crash in #Iraq-- The Senate A------ https://t--co/ArUu3cwK5X,369,4005,,Cindy &amp; I are praying for the @USNavy aviators whose lives were lost in yesterday's F-18 crash-- With our men &amp; wome------ https://t--co/sYaPvEo7oE.,,0.667095,,,,
2437,John McCain,SenJohnMcCain,M,R,Deeply disturbed by @AP reports detailing child sexual assault on military bases-- @SenJackReed &amp; I sent a letter to------ https://t--co/zyUR45bJXO,644,1921,,,,,,,,
2438,John McCain,SenJohnMcCain,M,R,The admin took an overdue step forward today in holding #Putin accountable for his brazen attack on our democracy-------- https://t--co/OVO2sjbUEC,896,3903,,,,,,,,
2439,John McCain,SenJohnMcCain,M,R,Cindy &amp; I are praying for the @USNavy aviators whose lives were lost in yesterday's F-18 crash-- With our men &amp; wome------ https://t--co/sYaPvEo7oE,156,1121,,,,,,,,
2440,John McCain,SenJohnMcCain,M,R,"On the 7th anniversary of the war in #Syria, half a million people are dead, 11 million have been forced to flee th------ https://t--co/FRUntZdEqf",985,2544,,"On the 7th anniversary of the war in #Syria, half a million people are dead, 11 million have been forced to flee th------ https://t--co/FRUntZdEqf.",,0.638189,,,,
2441,John McCain,SenJohnMcCain,M,R,Glad the Senate is taking up our bipartisan #SESTA thanks to the leadership of @senrobportman-- It's long past time------ https://t--co/WgqvoBpelJ,191,1041,0.670711,Glad the Senate is taking up our bipartisan #SESTA thanks to the leadership of @senrobportman-- It's long past time------ https://t--co/WgqvoBpelJ.,,,,,,
2442,John McCain,SenJohnMcCain,M,R,"RT @SenateMajLdr: We're not only grateful that @SenJohnMcCain was welcomed home, we are especially grateful for his more than 30 years of s------",349,0,0.906408,"RT @SenateMajLdr: We're not only grateful that @SenJohnMcCain was welcomed home, we are especially grateful for his more than 30 years of s------.",,,,,,
2443,John McCain,SenJohnMcCain,M,R,#Arizona will miss you Honey Badger - thanks for the memories-- #AZCardinals https://t--co/fk4gltUg6V,81,676,,#Arizona will miss you Honey Badger - thanks for the memories-- #AZCardinals https://t--co/fk4gltUg6V.,0.653099,0.582184,,,,
2444,John McCain,SenJohnMcCain,M,R,Finished my #MarchMadness bracket - very proud #Arizona has two teams competing this year-- #BearDown #ForksUp https://t--co/TDPyT652s8,162,1625,0.861851,Finished my #MarchMadness bracket - very proud #Arizona has two teams competing this year-- #BearDown #ForksUp https://t--co/TDPyT652s8.,,,0.727798,,,
2445,John McCain,SenJohnMcCain,M,R,"RT @USNatArchives: Forty-five years ago today, @SenJohnMcCain was released by the North Vietnamese-- He was held as a POW for over five year------",890,0,,,,,,,,
2446,John McCain,SenJohnMcCain,M,R,RT @NYTArchives: Today in 1973: Senator John McCain was one of the 108 prisoners of war released by North Vietnam-- He had spent more than f------,1303,0,,RT @NYTArchives: Today in 1973: Senator John McCain was one of the 108 prisoners of war released by North Vietnam-- He had spent more than f------.,,0.579176,,,,
2447,John McCain,SenJohnMcCain,M,R,45 years ago today------ https://t--co/jXhCFY9pK2,16345,102385,,,,,,,,
2448,John McCain,SenJohnMcCain,M,R,Important action by PM @theresa_may to hold #Putin accountable for the chemical attack in Salisbury-- The United Sta------ https://t--co/fsnVnAKSvn,1178,4338,,,,,,,,
2449,John McCain,SenJohnMcCain,M,R,"RT @PacificForum: --@SenJohnMcCain: ""Joe was a good man, an officer and a gentleman, and a brave defender of this nation-- We will miss him--------",28,0,,,,,,,,
2450,John McCain,SenJohnMcCain,M,R,"Cindy &amp; I are saddened by the passing of Admiral Joe Vasey, a WWII veteran, distinguished naval leader &amp; my father'------ https://t--co/QBnXnRbwfu",367,2457,,"Cindy &amp; I are saddened by the passing of Joe Woods, one of Mesa's most prominent businessmen &amp; influential civic le------ https://t--co/NxrDPeBYwA.",0.670204,0.787479,,,,
2451,John McCain,SenJohnMcCain,M,R,"As we hope for the recovery of Sergei &amp; Yulia Skripal, we must recognize #Putin will not hesitate to engage in stat------ https://t--co/PzPu6Tbk2b",7578,19994,,"As we hope for the recovery of Sergei &amp; Yulia Skripal, we must recognize #Putin will not hesitate to engage in stat------ https://t--co/PzPu6Tbk2b.",,,,0.659112,,
2452,John McCain,SenJohnMcCain,M,R,The torture of detainees in U--S-- custody during the last decade was one of the darkest chapters in American history------ https://t--co/muvI5an1YX,21324,63348,,The torture of detainees in U--S-- custody during the last decade was one of the darkest chapters in American history------ https://t--co/muvI5an1YX.,,0.789136,,,,
2453,John McCain,SenJohnMcCain,M,R,"Glad to see @USArmy decide to replace DCGS program w/ commercially available capability-- After $3B spent, it was ti------ https://t--co/Qnvp4bgCT0",55,235,,"Glad to see @USArmy decide to replace DCGS program w/ commercially available capability-- After $3B spent, it was ti------ https://t--co/Qnvp4bgCT0.",,,0.638987,,,
2454,John McCain,SenJohnMcCain,M,R,"Must-read @WSJ: ""Trade Agreements Are the Answer to Trade Deficits"" https://t--co/kUqviTwdXA",129,327,0.561133,"Must-read @WSJ: ""Trade Agreements Are the Answer to Trade Deficits"" https://t--co/kUqviTwdXA.",0.882284,,,,,
2455,John McCain,SenJohnMcCain,M,R,"Must-read @washingtonpost: ""Is #Putin's poison squad back in Britain--"" https://t--co/NNM1cB2qxa",301,537,,,,,,,,
2456,John McCain,SenJohnMcCain,M,R,"Cindy &amp; I are saddened by the passing of Joe Woods, one of Mesa's most prominent businessmen &amp; influential civic le------ https://t--co/NxrDPeBYwA",50,267,,,,,,,,
2457,John McCain,SenJohnMcCain,M,R,"RT @nytopinion: We need to show equal resolve now to stop the violence and safeguard the rights and freedoms of all Burmese peoples, write------",38,0,,"RT @nytopinion: We need to show equal resolve now to stop the violence and safeguard the rights and freedoms of all Burmese peoples, write------.",,0.526109,0.543112,,,
2458,John McCain,SenJohnMcCain,M,R,I write in @nytimes today with filmmaker &amp; humanitarian Angelina Jolie that America must take the lead in defending------ https://t--co/vyzqF2ds8D,586,2105,,,,,,,,
2459,John McCain,SenJohnMcCain,M,R,"Congratulations to Jonathan Karp, @simonschuster's new president and publisher-- We've done 7 books together and not------ https://t--co/tPPLFB1kEu",46,231,0.874066,"Congratulations to Jonathan Karp, @simonschuster's new president and publisher-- We've done 7 books together and not------ https://t--co/tPPLFB1kEu.",,,,,,
2460,John McCain,SenJohnMcCain,M,R,President Trump's decision to impose steep tariffs on steel &amp; aluminum imports will not protect America-- They will------ https://t--co/daRpsebRA0,7187,21808,,President Trump's decision to impose steep tariffs on steel &amp; aluminum imports will not protect America-- They will------ https://t--co/daRpsebRA0.,0.769135,,,,,
2461,John McCain,SenJohnMcCain,M,R,"Must-read @WSJ: ""How a Trade War Escalates"" https://t--co/iuO4obDbQD",175,346,,,,,,,,
2462,John McCain,SenJohnMcCain,M,R,"Must-read @WSJ: ""#Russia's Trail of Poison"" https://t--co/8yK7EWepJZ",484,808,,,,,,,,
2463,John McCain,SenJohnMcCain,M,R,RT @SCClemons: My discussion at #BrusselsForum last year with @SenJohnMcCain &amp; @dreynders-- McCain's comments on Trump administration's back------,28,0,,,,,,,,
2464,John McCain,SenJohnMcCain,M,R,RT @TheStudyofWar: Right now @SASCMajority @SASCDems are hearing from @US_EUCOM on #US defense strategy in #Europe-- Read up on #Russia's gr------,49,0,,,,,,,,
2465,John McCain,SenJohnMcCain,M,R,No US policy or strategy in #Europe can succeed without a strong #NATO alliance-- We must not forget that America is------ https://t--co/4x2YJ9NaxD,274,1047,,,,,,,,
2466,John McCain,SenJohnMcCain,M,R,Thank you @MayorStanton for your support of the Rio Salado project-- https://t--co/5dLDIg0Zch,59,388,0.774161,Thank you @MayorStanton &amp; @CityofPhoenixAZ for leading an interagency initiative to combat military &amp; veteran suici------ https://t--co/oADcNjbKF1.,0.506763,,,,,
2467,John McCain,SenJohnMcCain,M,R,"Must-read @nytimes: ""Former Russian Spy Mysteriously Falls Ill in Britain-- Again--"" https://t--co/yGinSfBI03",330,763,,"Must-read @nytimes: ""Former Russian Spy Mysteriously Falls Ill in Britain-- Again--"" https://t--co/yGinSfBI03.",,,,,0.657031,
2468,John McCain,SenJohnMcCain,M,R,Thank you @MayorStanton &amp; @CityofPhoenixAZ for leading an interagency initiative to combat military &amp; veteran suici------ https://t--co/oADcNjbKF1,139,676,,,,,,,,
2469,John McCain,SenJohnMcCain,M,R,Today's historic port call by the USS Carl Vinson in #Vietnam underscores the enormous progress the United States &amp;------ https://t--co/CnHMTn286o,434,2407,0.569087,Today's historic port call by the USS Carl Vinson in #Vietnam underscores the enormous progress the United States &amp;------ https://t--co/CnHMTn286o.,,,,,,
